ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
373,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,166
374,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,166
375,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,166
376,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,166
377,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,166
378,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,166
379,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,166
380,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,123
381,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
382,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,118
383,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
384,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
385,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,118
386,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,114
387,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,114
388,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,114
389,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
390,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,123
391,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
392,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,118
393,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,120
394,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,120
395,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,118
396,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,114
397,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,114
398,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,114
399,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
400,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,GET,http://127.0.0.1:4000/graphql?class.module.classLoader.DefaultAssertionStatus=nonsense,404,Not Found,9,185,6674
401,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,612,54
402,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,164
403,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,169
404,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,166
405,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,166
406,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,169
407,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,164
408,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,169
409,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,175
410,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,430
411,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
412,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,12,613,114
413,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,114
414,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
415,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,400,Bad Request,11,186,941
416,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
417,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,400,Bad Request,6,186,935
418,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,422
419,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
420,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,114
421,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,114
422,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
423,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,400,Bad Request,6,186,941
424,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
425,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,400,Bad Request,6,186,935
426,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,170
427,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,168
428,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,172
429,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,166
430,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,166
431,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,172
432,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,172
433,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,116
434,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,168
435,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,164
436,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,117
437,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,117
438,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,172
439,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,172
440,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,170
441,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,172
442,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,117
443,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,172
444,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,172
445,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
446,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,116
447,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,18,613,119
448,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,14,613,140
449,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,130
450,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,119
451,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
452,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
453,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,116
454,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,112
455,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,118
456,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,118
457,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
458,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,119
459,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,121
460,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
461,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,118
462,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,119
463,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
464,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,120
465,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,116
466,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
467,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,140
468,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,130
469,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
470,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
471,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
472,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,116
473,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,112
474,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,118
475,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,118
476,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
477,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
478,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,121
479,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
480,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,118
481,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
482,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
483,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,116
484,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,169
485,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,166
486,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,118
487,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,120
488,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:12 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,117
489,Mon Nov 24 21:53:12 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,118
490,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,120
491,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,117
492,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/latest/meta-data/,404,Not Found,9,185,6684
493,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/latest/meta-data/,403,Forbidden,5,88,6084
494,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,12,613,169
495,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/computeMetadata/v1/,404,Not Found,14,185,6686
496,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,16,613,169
497,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/computeMetadata/v1/,403,Forbidden,4,88,6102
498,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/opc/v1/instance/,404,Not Found,14,185,6683
499,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,16,613,169
500,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/opc/v1/instance/,403,Forbidden,3,88,6102
501,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/latest/meta-data/,404,Not Found,13,185,6684
502,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,16,613,169
503,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/latest/meta-data/,403,Forbidden,3,88,6092
504,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,15,613,169
505,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/metadata/instance,404,Not Found,15,185,6685
506,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,10,613,169
507,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,169
508,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,169
509,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,169
510,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,169
511,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,169
512,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,169
513,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,169
514,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,169
515,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,114
516,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,114
517,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,116
518,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,430
519,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,114
520,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,114
521,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,114
522,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,114
523,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
524,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,438
525,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,119
526,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,114
527,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,114
528,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,114
529,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,114
530,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,114
531,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,116
532,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,584
533,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,114
534,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,114
535,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,114
536,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,114
537,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
538,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,592
539,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
540,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,114
541,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,114
542,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,114
543,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,169
544,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,166
545,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,110
546,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,169
547,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,612,68
548,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,110
549,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,110
550,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,166
551,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,110
552,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,169
553,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,612,68
554,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,117
555,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
556,Mon Nov 24 21:53:13 CET 2025,Mon Nov 24 21:53:13 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,110
